"name","email","phone","website","address","city","country","postcode","category"
"Alexander Barbers","info@company.com","","https://alexanderbarbers.com","38 Hammersmith Broadway","London","UK","W6 7AB","hairdresser"
"Alexander Barbers","contact@company.com","","https://alexanderbarbers.com","38 Hammersmith Broadway","London","UK","W6 7AB","hairdresser"
"Healthside Pharmacy","healthside.pharmacy@nhs.net","+44 20 7603 2763","https://www.healthsidepharmacy.co.uk/welcome.html","90 Shepherds Bush Road","London","UK","","pharmacy"
"Healthside Pharmacy","info@healthsidepharmacy.co.uk","+44 20 7603 2763","https://www.healthsidepharmacy.co.uk/welcome.html","90 Shepherds Bush Road","London","UK","","pharmacy"
"Yeast Bakery","orders@yeastbakery.com","+44 79 7387 8801","https://www.yeastbakery.com","","London","UK","","bakery"
"Yeast Bakery","info@yeastbakery.com","+44 79 7387 8801","https://www.yeastbakery.com","","London","UK","","bakery"
"Lion Furniture","sales@lionfurniture.co.uk","","https://lionfurniture.co.uk/","Blackhorse Lane","London","UK","E17 5QJ","furniture"
"The Hair Gallery","cr@thehairgallery.net","+44 1372 465180;+44 1372 467072","https://www.thehairgallery.net/","10 Church Street","Esher","UK","KT10 8QS","hairdresser"
"Magnet","esher.shop@magnet.co.uk","+44 1372 468372","https://www.magnet.co.uk/kitchen-showrooms-esher/","40 High Street","Esher","UK","KT10 9QY","kitchen"
"No. 4 Boutique","info@number4.boutique","+44 1372 423444","https://number4.boutique/","4 - 8 High Street","Esher","UK","KT10 9RT","clothes"
"Hare & Bone","hello@hareandbone.co.uk","+44 1737 924800","https://hareandbone.co.uk/","7 High Street","Esher","UK","KT10 9RL","hairdresser"
"Hare & Bone","esher@hareandbone.co.uk","+44 1737 924800","https://hareandbone.co.uk/","7 High Street","Esher","UK","KT10 9RL","hairdresser"
"Polished Nails and Cocktails","enquiries@polisheduk.com","+44 1372 464416","https://www.polishednailsandcocktails.co.uk/","12 Church Street","Esher","UK","KT10 8QS","beauty"
"Golden Stitches","info@goldenstitchescheshire.co.uk","+44 1372 810716","https://goldenstitchescheshire.co.uk","29 High Street","Esher","UK","KT10 9RL","tailor"
"Crouch Design LTD","info@crouchdesign.co.uk","+44 1372 417917","https://crouchdesign.co.uk/","93 High Street","Esher","UK","KT10 9QA","kitchen"
"Blue Mango Salon","bluemangocrew@me.com","+44 20 7231 3254","https://www.bluemangosalon.com/","Bailey Street","London","UK","SE8 5EY","beauty"
"Blue Mango Salon","book@bluemangosalon.com","+44 20 7231 3254","https://www.bluemangosalon.com/","Bailey Street","London","UK","SE8 5EY","beauty"
"Blue Mango Salon","shop@bluemangosalon.com","+44 20 7231 3254","https://www.bluemangosalon.com/","Bailey Street","London","UK","SE8 5EY","beauty"
"Maganda Hair Studio","hello@maganda.co.uk","","https://maganda.co.uk/","121 Monier Road","London","UK","E3 2PS","hairdresser"
"Euronics Electricshop","sales@electricshop.com","","https://www.electricshop.com/","27 Darkes Lane","Potters Bar","UK","EN6 2HX","electronics"
"Tom Howley","esher@tomhowley.co.uk","+44 1372 462378","https://www.tomhowley.co.uk/showrooms/esher/","99 High Street","Esher","UK","KT10 9QE","kitchen"
"Vision Optique","info@visionoptiquelondon.co.uk","+44 20 8748 4499","https://www.visionoptiquelondon.co.uk/","142 Hammersmith Road","London","UK","","optician"
"Sophie Cooney Runners","info@sophiecooney.co.uk","+44 20 7898 3377","https://www.sophiecooney.co.uk/","116 Blythe Road","London","UK","","carpet"
"The Gravesend Florist","info@thegravesendflorist.co.uk","+441474355007","https://www.thegravesendflorist.co.uk/","","London","UK","","florist"
"The Beauty Clinic","thebeautyclinic@live.co.uk","+44 20 8741 7904","https://beautyclinic-london.co.uk/","128 Hammersmith Road","London","UK","","beauty"
"D.W. General Wood Machinists ltd.","info@dwwood.co.uk","+44 20 8801 1127","https://dwgeneralwood.co.uk","855 High Road","London","UK","","hardware"
"Aland King Barber","info@alandkingbarber.co.uk","+44 20 8062 7679","https://www.alandkingbarber.co.uk/","1 North End Road","London","UK","","hairdresser"
"Robert Dyas","43@store.robertdyas.co.uk","+44 1932 864267","https://www.robertdyas.co.uk/storefinder/robertdyas-cobham/","12 High Street","Cobham","UK","KT11 3DY","hardware"
"Robert Dyas","cobham@robertdyas.co.uk","+44 1932 864267","https://www.robertdyas.co.uk/storefinder/robertdyas-cobham/","12 High Street","Cobham","UK","KT11 3DY","hardware"
"John Lewis of Hungerford","sales@john-lewis.co.uk","+44 1932 505400","https://www.john-lewis.co.uk/showrooms/cobham","24 High Street","Cobham","UK","KT11 3EB","kitchen"
"John Lewis of Hungerford","ryan@ryanwicks.co.uk","+44 1932 505400","https://www.john-lewis.co.uk/showrooms/cobham","24 High Street","Cobham","UK","KT11 3EB","kitchen"
"Cobham Clinic","info@thecobhamclinic.co.uk","+44 1932 860190","https://thecobhamclinic.co.uk","41 High Street","Cobham","UK","KT11 3DP","beauty"
"At Home","parties@athomecatering.co.uk","+44 1932 862026","https://www.athomecatering.co.uk","40 High Street","Cobham","UK","KT11 3EB","deli"
"Fix Your Cycle","info@fixyourcycle.biz","","https://fixyourcycle.biz/","191 Wood Lane","London","UK","W12 7TQ","bicycle"
"Village Barbers","contact@villagebarberscobham.co.uk","+44 77 40435490","https://villagebarberscobham.setmore.com/","11 Church Street","Cobham","UK","KT11 3EG","hairdresser"
"Phoenix Style","info@phoenixstyle.co.uk","+44 75 75804896","https://www.phoenixstyle.co.uk","25 Oakdene Parade","Cobham","UK","KT11 2LR","clothes"
"Ellis & Thompson","info@ellisandthompson.com","+44 1932 862008","https://ellisandthompson.com","1 Between Streets","Cobham","UK","KT11 1AA","optician"
"Academy Salons - Cobham Salon","cobham@academysalons.com","+44 1932 864929","https://www.academysalons.co.uk/salons/cobham-salon","42 High Street","Cobham","UK","KT11 3EB","beauty"
"Jeremy Hobbs","info@jeremyhobbs.co.uk","+44 1932 865700","https://www.jeremyhobbs.co.uk","3 Oakdene Parade","Cobham","UK","KT11 2LR","clothes"
"Specsavers","customer.cobham.uk@specsavers.com","+44 1932 588899","https://www.specsavers.co.uk/stores/cobhamsainsburys","","London","UK","","optician"
"Manoj","info@man-oj.co.uk","","https://www.man-oj.co.uk/manoj-mens-grooming-fleet-street/","97 Fleet Street","London","UK","EC4Y 1DH","hairdresser"
"Linzi Shoes","cs@linzi.com","","https://www.linzi.com/","West Thurrock Way","Grays","UK","RM20 2ZP","shoes"
"F.Hinds","onlinesales@fhinds.co.uk","+44 1708 869817","https://www.fhinds.co.uk/stores/lakeside","West Thurrock Way","Grays","UK","RM20 2ZQ","jewelry"
"TechHouse Accessories","contactus@techhouse.com","+44 1708 863093","https://techhouse.co.uk/","West Thurrock Way","Grays","UK","RM20 2ZP","mobile_phone"
"H&L Fashion","customerservices@hllondon.co.uk","","https://www.hlfashions.co.uk/","West Thurrock Way","Grays","UK","RM20 2ZP","clothes"
"Menkind","customerservices@menkind.co.uk","+44 1708 608615","https://www.menkind.co.uk/","West Thurrock Way","Grays","UK","RM20 2ZF","gift"
"Menkind","vulnerabilities@menkind.com","+44 1708 608615","https://www.menkind.co.uk/","West Thurrock Way","Grays","UK","RM20 2ZF","gift"
"Calendar Club","customerservices@calendarclub.co.uk","+44 808 178 1344","https://www.calendarclub.co.uk/","West Thurrock Way","Grays","UK","RM20 2ZQ","gift"
"Calendar Club","marketing@calendarclub.co.uk","+44 808 178 1344","https://www.calendarclub.co.uk/","West Thurrock Way","Grays","UK","RM20 2ZQ","gift"
"Ted Baker","customerservice@tedbakerlondon.com","+44 1375 806920","https://www.tedbaker.com/uk/","West Thurrock Way","Grays","UK","RM20 2ZP","clothes"
"NA Menswear","info@na-menswear.com","+44 1708 860327","https://na-menswear.com/","West Thurrock Way","Grays","UK","RM20 2ZP","clothes"
"Prima Britannia","info@primabritannia.co.uk","+44 20 8741 7420","https://www.primabritannia.co.uk/","212 King Street","London","UK","","beauty"
"Hair Works","bookings@hairworksandbeauty.com","+44 20 8748 5914","http://hairworksandbeauty.com/","158 King Street","London","UK","","hairdresser"
"Lilly's Nails","u003cnoreply@lillynail.co.uk","+44 20 8748 4357","https://www.lillynail.co.uk/","224 King Street","London","UK","","beauty"
"Apple Store","lakeside@apple.com","+44 1708 717500","https://www.apple.com/uk/retail/lakeside/","West Thurrock Way","Grays","UK","RM20 2ZP","electronics"
"GoodWill Pharmacy","care@goodwilluk.com","+443337726162","https://www.goodwilluk.com/","4 Trathen Square","London","UK","SE10 0BH","chemist"
"Barber Social","enquiries@barbersocial.co.uk","","https://www.barbersocial.co.uk/","6 West Park Walk","London","UK","","hairdresser"
"Wellcare Pharmacy","srpharmacy@nhs.net","","https://www.wellcarepharmacy.co.uk/wellcare-pharmacy-w3-6lp/","High Street","London","UK","","pharmacy"
"Hamleys","customerservices@hamleys.co.uk","+44 371 704 1977","https://www.hamleys.com/","West Thurrock Way","Grays","UK","RM20 2ZF","toys"
"Eka Services","sales@ekaservices.co.uk","+44 20 8979 3466; +44 20 8941 3047","https://ekaservices.co.uk/","11-12 Hampton Court Parade","East Molesey","UK","KT8 9HB","stationery"
"Peppermint","bookings@peppermintmassage.com","+44 20 3488 3268","https://www.peppermintmassage.com/","16 Alderman's Hill","London","UK","N13 4PN","beauty"
"Belle & Bunty","shop@belleandbunty.co.uk","","https://www.belleandbunty.co.uk","45a Brecknock Road","London","UK","N7 0BT","clothes"
"London Cycle Workshop","info@tlcw.co.uk","+44 20 8075 5222","https://tlcw.co.uk/ealing-shop","39 Bond Street","London","UK","W5 5AS","bicycle"
"London Cycle Workshop","ealing@tlcw.co.uk","+44 20 8075 5222","https://tlcw.co.uk/ealing-shop","39 Bond Street","London","UK","W5 5AS","bicycle"
"Style Eyes Opticians","info@styleeyesopticians.com","+44 20 8368 6555","https://www.styleeyesopticians.com","193 Woodhouse Road","London","UK","N12 9AY","optician"
"Olympia Flowers","olympia@webflorist.co.uk","","https://www.olympiaflowers.co.uk/","159 York Way","London","UK","N7 9LN","florist"
"Tony & Son","info.us@booksy.com","+44 20 8211 3216","https://tonyandsonbarbers.booksy.com","183 Woodhouse Road","London","UK","N12 9AY","hairdresser"
"Tony & Son","help.us@booksy.com","+44 20 8211 3216","https://tonyandsonbarbers.booksy.com","183 Woodhouse Road","London","UK","N12 9AY","hairdresser"
"Embedism","hello@embedism.com","","https://embedism.com","Brixton Station Road","London","UK","SW9 8QB","electronics"
"Barberette London","info@barberette.co.uk","+44 7716 381129","https://www.barberette.co.uk/london","Studio 11 Downs Road","London","UK","E5 8QJ","hairdresser"
"Barberette London","london@barberette.co.uk","+44 7716 381129","https://www.barberette.co.uk/london","Studio 11 Downs Road","London","UK","E5 8QJ","hairdresser"
"Kay and Kompany","info@kayandkompany.com","","https://www.kayandkompany.com","69 Colney Hatch Lane","London","UK","N10 1LR","hairdresser"
"OAK wine store","wines@oakn4.co.uk","","https://oakn4.co.uk/","","London","UK","","wine"
"Specsavers","customer.watford.uk@specsavers.com","","https://www.specsavers.co.uk/stores/watford","High Street","Watford","UK","","optician"
"Specsavers","hjvp.watford.uk@specsavers.com","","https://www.specsavers.co.uk/stores/watford","High Street","Watford","UK","","optician"
"Pickled Pepper Books","info@pickledpepperbooks.co.uk","","https://www.pickledpepperbooks.co.uk/","10 Middle Lane","London","UK","","books"
"Pickled Pepper Books","urmi@pickledpepperbooks.co.uk","","https://www.pickledpepperbooks.co.uk/","10 Middle Lane","London","UK","","books"
"Diverse clothing","customerservices@diverseclothing.com","","https://diverseclothing.com/","Fortess Road","London","UK","","clothes"
"Diverse clothing","press@diverseclothing.com","","https://diverseclothing.com/","Fortess Road","London","UK","","clothes"
"Diverse clothing","burn@diverseclothing.com","","https://diverseclothing.com/","Fortess Road","London","UK","","clothes"
"The Tree Stone Butcher","info@treestonebutchers.co.uk","","https://www.treestonebutchers.co.uk/?gclid=Cj0KCQiAmKiQBhClARIsAKtSj-nXL-YmeL7-7d7xa_DphrGrklwM0RPBThmwgXPx2fTa0COy0EdNnvYaAnKaEALw_wcB","24 North End Road","London","UK","NW11 7PT","butcher"
"BarberSmiths","contact@barbersmiths.co.uk","","https://www.barbersmiths.co.uk/","12b Camden Passage","London","UK","","hairdresser"
"Specsavers","customer.addlestone.uk@specsavers.com","+44 1932 505027","https://www.specsavers.co.uk/stores/addlestone","84 Station Road","Addlestone","UK","KT15 2AD","optician"
"Cass Art","cassartcare@cassart.co.uk","","https://www.cassart.co.uk/stores/kingston/","103 Clarence Street","Kingston upon Thames","UK","KT1 1QY","stationery"
"Rosemary and Stems","info@rosemaryandstems.co.uk","+44 7568 755 334","https://www.rosemaryandstems.co.uk/","34 Station Parade","Uxbridge","UK","UB9 5ET","florist"
"Aztec's Bikes","hello@aztecsbikes.com","","https://www.aztecsbikes.com/","4 Corsican Square","London","UK","","bicycle"
"Asper Marble","info@aspermarble.co.uk","","https://aspermarble.co.uk","","London","UK","","kitchen"
"Rewritten","hello@wearerewritten.com","","https://wearerewritten.com/","121 Monier Road","London","UK","","clothes"
"De-Lady Salon","salon@de-lady.co.uk","","https://www.de-lady.co.uk/","","London","UK","","hairdresser"
"De-Lady Salon","admin@rhf.org.ng","","https://www.de-lady.co.uk/","","London","UK","","hairdresser"
"Eye Emporium","acton@eye-emporium.com","","https://www.eye-emporium.com/pages/eye-emporium-acton","High Street","London","UK","","optician"
"Eye Emporium","cricklewood@eye-emporium.com","","https://www.eye-emporium.com/pages/eye-emporium-acton","High Street","London","UK","","optician"
"Eye Emporium","info@brahamopticians.co.uk","","https://www.eye-emporium.com/pages/eye-emporium-acton","High Street","London","UK","","optician"
"Eye Emporium","bow@eye-emporium.com","","https://www.eye-emporium.com/pages/eye-emporium-acton","High Street","London","UK","","optician"
"Orchard Kitchens","jai@jaijo.com","+44 1784 439800","https://orchardkitchens.com/","89 High Street","Egham","UK","TW20 9HF","kitchen"
"Cakes By Trudi","info@cakesbytrudi.co.uk","","https://www.cakesbytrudi.co.uk/","13A Princes Road","Teddington","UK","TW11 0RL","bakery"
"Carpet Class","info@carpetclass.co.uk","+44 20 8579 0497","https://www.carpetclass.co.uk","126 South Ealing Road","London","UK","","carpet"
"Park Pharmacy","pharmacy.frn23@nhs.net","+44 20 8800 0786","https://www.npn.org.uk/pharmacies/1040342-park-pharmacy-286-seven-sisters-road-city-and-hackney-finsbury-park-london-n4-2aa-england","286 Seven Sisters Road","London","UK","N4 2AA","chemist"
"Carhartt Work in Progress","kingscross@carhartt-wip.com","","https://www.carhartt-wip.com/en-gb/stores/kings-cross","2","London","UK","N1C 4AG","clothes"
"Hearth","hello@hearthbakery.co.uk","","https://www.hearthbakery.co.uk/","86 Wallis Road","London","UK","","bakery"
"Momentum Cycles","info@momentum-cycles.co.uk","+44 1277201116","https://www.momentum-cycles.co.uk/","149C High Street","London","UK","","bicycle"
"No 46 Studio/Shop","mack@46parkroad.co.uk","","https://www.46parkroad.co.uk/","46 Park Road","London","UK","N8 8TD","furniture"
"Folies","hello@folieslingerie.co.uk","+44 1932 366448","https://www.folieslingerie.co.uk/","9 Church Street","Cobham","UK","KT11 3EG","clothes"
"Arthur Razor","info@arthurrazor.com","","https://arthurrazor.com/","12 Churchfield Road","London","UK","W3 6EG","hairdresser"
"Zoomo","hello.us@ridezoomo.com","","https://www.ridezoomo.com/","592 Fulham Road","London","UK","","bicycle"
"Zoomo","hello@ridezoomo.com","","https://www.ridezoomo.com/","592 Fulham Road","London","UK","","bicycle"
"Furniture Zone","touch@garacestore.com","+44 7809 597882","https://furniturezonebarking.com/","16 North Street","London","UK","","furniture"
"Haria Chemist","pharmacy.fqr66@nhs.net","+44 20 8368 9223","https://www.nhs.uk/services/pharmacy/h-haria-chemists/FQR66","25 Friern Barnet Road","London","UK","N11 1NE","pharmacy"
"Guest Editions","studio@guesteditions.com","","https://guesteditions.com/","","London","UK","","books"
"Kitchencraft & Kingston Bathrooms","kitchencraft.kingston@zen.co.uk","+44 1932 868989","https://kitchencraft-surrey.co.uk/","63 Portsmouth Road","Cobham","UK","KT11 1JQ","kitchen"
"Kitchencraft & Kingston Bathrooms","kitchencraft.surbiton@zen.co.uk","+44 1932 868989","https://kitchencraft-surrey.co.uk/","63 Portsmouth Road","Cobham","UK","KT11 1JQ","kitchen"
"Kitchencraft & Kingston Bathrooms","kitchencraft.cobham@zen.co.uk","+44 1932 868989","https://kitchencraft-surrey.co.uk/","63 Portsmouth Road","Cobham","UK","KT11 1JQ","kitchen"
"Headquarter","help.gb@booksy.com","+44 20 7183 1484","https://booksy.com/en-gb/62640_headquarter-image-styling-lounge_barber-shop_25535_united-kingdom","6 Trathen Square","London","UK","SE10 0BH","hairdresser"
